Company Name,State,Rating,Date,Time,Url
The New Park Tavern,NJ 07073,7.8,9/17/18,6:00,https://onebite.app/restaurant/the-new-park-tavern-east-rutherford-nj-25d128a3/review/86e37a3f-44bf-4d2f-bcca-12bbcb0f6a5a
Bread & Tulips,NY 10016,7.1,9/14/18,6:00,https://onebite.app/restaurant/bread-and-tulips-new-york-ny-08487bb9/review/40cd007e-e0d2-4be2-b12f-05dd02382faa
Pizza Pete's,NY 10024,7.2,9/13/18,6:55,https://onebite.app/restaurant/pizza-petes-new-york-ny-ab6fd790/review/d9db264f-be34-4b76-b31f-a51f10666e10
Sfila Pizza,NY 10019,7.7,9/12/18,6:09,https://onebite.app/restaurant/sfila-pizza-new-york-ny-48583042/review/71e9c086-575b-4021-b2d6-920fa9d471ef
Brooklyn Pizza Masters,NY 10022,8.5,9/11/18,6:00,https://onebite.app/restaurant/brooklyn-pizza-masters-new-york-ny-09085461/review/d638419b-b5dd-4317-9d8a-d459c6b30f89
Kinchley's Tavern,NJ 07446,7.5,9/10/18,6:00,https://onebite.app/restaurant/kinchleys-tavern-ramsey-nj-5e2299de/review/0d90e4e7-7fbb-427c-a01f-4620283f5d87
Pomodoro Ristorante & Pizzeria,NY 10012,4.2,9/7/18,6:00,https://onebite.app/restaurant/pomodoro-ristorante-and-pizzeria-new-york-ny-579b7ecf/review/aefdb872-db52-4d49-b90e-d6b01de5cfdb
Alla Pala,NY 10010,7.4,9/6/18,6:00,https://onebite.app/restaurant/alla-pala-new-york-ny-82edc521/review/e6240095-ab0a-4eda-9e12-c498e4a4043f
Jiannetto's Pizza Truck,NY 10017,8.1,9/5/18,6:00,https://onebite.app/restaurant/jiannettos-pizza-truck-new-york-ny-dfec57b9/review/b85d11fd-0ade-430f-8c0f-c15b0e807637
Georgio's Gourmet Pizza,IL 60610,1.1,9/1/18,5:00,https://onebite.app/restaurant/georgios-gourmet-pizza-chicago-il-94258594/review/85ba25c5-70f0-4362-9333-431a9ac5b305
Rico's Pizza,IN 46406,3.2,8/31/18,7:00,https://onebite.app/restaurant/ricos-pizza-gary-in-c7172c5b/review/a43523e0-73ae-4a22-a5c4-ab7aa6a25081
Emporio,NY 10012,7.1,8/30/18,6:00,https://onebite.app/restaurant/emporio-new-york-ny-6c24f485/review/957d537c-86a3-4600-9723-318e708f8d48
Gato,NY 10012,8.3,8/29/18,6:00,https://onebite.app/restaurant/gato-new-york-ny-68f61c4d/review/49c5d31d-ae36-40c2-a1ed-1836831def9b
Roey's,NY 10014,7.4,8/28/18,6:00,https://onebite.app/restaurant/roeys-new-york-ny-8ea4b101/review/61e02411-a1e5-4b48-bb19-0afbb19dd6db
Mama Mia's Restaurant,NY 12866,7.4,8/27/18,6:00,https://onebite.app/restaurant/mama-mias-restaurant-saratoga-springs-ny-52263499/review/9173190b-11b6-4e0e-99cd-6d7730696739
Caputo's Pizzeria,NY 12866,8.1,8/24/18,6:00,https://onebite.app/restaurant/caputos-pizzeria-saratoga-springs-ny-0cdbf718/review/1232860c-026b-416f-87fa-f7aa536b38d9
Marino's Pizza,NY 12866,6.1,8/23/18,6:00,https://onebite.app/restaurant/marinos-pizza-saratoga-springs-ny-83eebf89/review/584f86a7-6f6f-4606-9a14-2b9a5f100261
Gennaro's Pizza Parlor,NY 12866,7.3,8/22/18,6:00,https://onebite.app/restaurant/gennaros-pizza-parlor-saratoga-springs-ny-0c202b40/review/13b0c151-edbe-48ac-9ae1-fe83648913d7
Deli On Madison,NY 10017,6.1,8/21/18,6:00,https://onebite.app/restaurant/deli-on-madison-new-york-ny-0d6f30e3/review/07ddcde9-25cd-414b-b20f-3ac6c5df26e4
Leonelli Focacceria e Pasticceria,NY 10016,2.1,8/17/18,12:0,https://onebite.app/restaurant/leonelli-focacceria-e-pasticceria-new-york-ny-a5107e9a/review/e46399cb-c8fc-4eff-ba62-00f2b5761d26
Freddie & Pepper's,NY 10023,8.1,8/16/18,6:02,https://onebite.app/restaurant/freddie-and-peppers-new-york-ny-3a58a72f/review/bafe719e-6b01-444b-b802-edce00cd4340
3 Giovani,NY 10012,7.7,8/15/18,6:00,https://onebite.app/restaurant/3-giovani-new-york-ny-c6c22e85/review/4a426b56-b21c-459d-87fc-5a723312e020
Joe G Pizza & Restaurant,NY 10019,6.9,8/14/18,6:00,https://onebite.app/restaurant/joe-g-pizza-and-restaurant-new-york-ny-e350cb61/review/2a0cfef6-7c72-4f7f-bcb9-35b6b9e076f1
Bella Napoli,NY 10001,6.4,8/13/18,6:00,https://onebite.app/restaurant/bella-napoli-new-york-ny-cf4a4871/review/cbb85b0b-e611-48a0-9b6b-d0e558b0bf1b
Village Pizza,NY 10014,6.9,8/9/18,5:55,https://onebite.app/restaurant/village-pizza-new-york-ny-bb7c3fd3/review/e1926c46-c941-4b55-b88a-165f9d763551
Not Ray's Pizza,NY 11217,6.6,8/8/18,12:0,https://onebite.app/restaurant/not-rays-pizza-brooklyn-ny-de36d8b5/review/de31fbf4-d51d-43dc-8452-11a043b2ada5
Pequod's Pizzeria,IL 60614,7.4,8/7/18,12:0,https://onebite.app/restaurant/pequods-pizzeria-chicago-il-900387e3/review/7cafb1af-e799-40a1-b49c-a28aa1e931e0
Lou Malnati's Pizzeria,IL 60610,8.2,8/6/18,6:00,https://onebite.app/restaurant/lou-malnatis-pizzeria-chicago-il-874c10b4/review/b0ba4c3b-9e34-4439-94f9-d7b57287baac
Gino's East - Magnificent Mile,IL 60611,6.2,8/3/18,6:04,https://onebite.app/restaurant/ginos-east-magnificent-mile-chicago-il-ec25474e/review/7f21541e-a77c-4b12-a559-2b1759c475f5
Giordano's,IL 60611,8.4,8/2/18,6:00,https://onebite.app/restaurant/giordanos-chicago-il-f9648f5b/review/8e96692c-1af9-4a47-817e-92e44b82ef42
Naples 45 Ristorante E Pizzeria,NY 10166,5.1,8/1/18,6:06,https://onebite.app/restaurant/naples-45-ristorante-e-pizzeria-new-york-ny-c66dd407/review/305cfa6b-b791-4fea-a420-bd33e06cf784
La Trattoria,NY 10017,6.8,8/1/18,12:0,https://onebite.app/restaurant/la-trattoria-new-york-ny-84b0686e/review/259cc49f-2cd3-4924-861b-22dd9f5cc7ec
Primavera Pizza & Pasta,NY 10022,6.7,7/31/18,6:00,https://onebite.app/restaurant/primavera-pizza-and-pasta-new-york-ny-4e8bc278/review/bc70e6b3-cbe3-4cbf-9efb-60cba5ab8112
Rocco's Pizzeria,MA 02568,6.9,7/27/18,4:00,https://onebite.app/restaurant/roccos-pizzeria-vineyard-haven-ma-2b61217c/review/94e319ef-4142-468f-85f4-5024bec06c69
Slice Of Edgartown,MA 02539,3.8,7/26/18,12:0,https://onebite.app/restaurant/slice-of-edgartown-edgartown-ma-91e5ae6f/review/6105524f-309d-43e4-9e7c-b6dcf7ee0c0f
Isola,MA 02539,6.1,7/25/18,6:00,https://onebite.app/restaurant/isola-edgartown-ma-0eec535f/review/ff0dfa85-63ba-43a7-aa15-84e75c25fea2
Chilmark General Store,MA 02535,6.6,7/24/18,6:00,https://onebite.app/restaurant/chilmark-general-store-chilmark-ma-b8b2bbef/review/13f39e91-e36f-4882-9afe-959dd533d4eb
Giordano's Restaurant,MA 02557,6.8,7/23/18,6:00,https://onebite.app/restaurant/giordanos-restaurant-oak-bluffs-ma-e3cf02db/review/25f0b67b-6c2a-49db-8014-94de0170a096
Fusaro's,MA 02554,7.4,7/19/18,6:00,https://onebite.app/restaurant/fusaros-nantucket-ma-c14825cd/review/267772da-f31e-4dee-aac9-d138ab14e440
Baldie's Pizza & Subs,MA 02347,6.2,7/18/18,12:4,https://onebite.app/restaurant/baldies-pizza-and-subs-lakeville-ma-0805ff69/review/1f4670e0-84a2-47b0-865e-334b007f4382
Muse Pizza,MA 02554,5.9,7/18/18,12:0,https://onebite.app/restaurant/muse-pizza-nantucket-ma-bc5085e3/review/4c3e15f3-d9e8-4e04-983f-58768a69887e
Moto Pizza,MA 02563,6.2,7/13/18,12:0,https://onebite.app/restaurant/moto-pizza-sandwich-ma-6a8f0e88/review/c8c4a076-8cc1-4b27-8c5f-0216509981b9
Joey's Pizzeria,MA 02639,7.3,7/11/18,5:53,https://onebite.app/restaurant/joeys-pizzeria-dennis-port-ma-69b2d019/review/bf70d8b8-9138-43a5-b8de-8e4d8b06a54b
Sophie T's Pizza,MA 02554,7.2,7/9/18,3:33,https://onebite.app/restaurant/sophie-ts-pizza-nantucket-ma-3d0c9956/review/0cee5306-23d0-48f7-b673-2fb45e733360
Oath Pizza - East 67th Street,NY 10065,6.5,7/9/18,1:47,https://onebite.app/restaurant/oath-pizza-east-67th-street-new-york-ny-d710f46c/review/3b20dd4c-dba7-4bbf-8268-2c5706966881
PQR,NY 10028,6.1,6/28/18,3:43,https://onebite.app/restaurant/pqr-new-york-ny-5412b55e/review/bab68b5a-2800-4b7a-a603-d4d117815451
Vinnie's Pizzeria,NY 10028,7.1,6/28/18,3:37,https://onebite.app/restaurant/vinnies-pizzeria-new-york-ny-26e19029/review/86ce7c71-bc5e-4084-9150-8f3021a3fcff
Marinara Pizza,NY 10022,7.3,6/27/18,5:25,https://onebite.app/restaurant/marinara-pizza-new-york-ny-c4ff1cfe/review/05ddfbb6-8a8a-40f6-8d68-42fcc09d12b2
The Woodstock,NY 10014,7.4,6/27/18,4:19,https://onebite.app/restaurant/the-woodstock-new-york-ny-589ca4d2/review/f475ce28-ec8e-4791-8ea1-708a28dbc018
SIMÒ PIZZA,NY 10014,6.8,6/26/18,11:5,https://onebite.app/restaurant/simo-pizza-new-york-ny-7f1119d5/review/c97f003f-8fd1-442e-a71a-5975544bc240
Bocce USQ,NY 10003,7.8,6/20/18,4:42,https://onebite.app/restaurant/bocce-usq-new-york-ny-feecb877/review/f096783a-ad92-49fe-a6ff-16a4488e8480
Black Square Pizza,NY 10011,6.2,6/19/18,3:10,https://onebite.app/restaurant/black-square-pizza-new-york-ny-a615f6cd/review/c81d6e01-5b52-4648-a0e7-fffa51b9e585
Café Crust,NY 11968,7.2,6/19/18,11:3,https://onebite.app/restaurant/cafe-crust-southampton-ny-4b5949dd/review/f5252d0a-05d2-463d-b032-e6c8139cece5
Francesca's,NY 11946,6.3,6/19/18,11:3,https://onebite.app/restaurant/francescas-hampton-bays-ny-c84819bf/review/6c6814ac-b332-4afb-8dc5-b7f9be655012
Prova Pizzabar,NY 10017,7.4,6/19/18,11:2,https://onebite.app/restaurant/prova-pizzabar-new-york-ny-64df2ff8/review/a651f9d6-d2cf-4b89-b124-e604f25fb30f
Pepe Giallo,NY 10011,7.7,6/13/18,3:36,https://onebite.app/restaurant/pepe-giallo-new-york-ny-fad8a9b2/review/609fefbe-0c45-4549-a9ba-6ad26fbac4d4
Don Antonio,NY 10019,6.4,6/13/18,10:2,https://onebite.app/restaurant/don-antonio-new-york-ny-e6e2bdd6/review/ee62a686-c0aa-476a-8cf2-ec5fb0ab6595
Ceci Italian Cuisine,NY 10036,6.2,6/12/18,11:4,https://onebite.app/restaurant/ceci-italian-cuisine-new-york-ny-da0a1ad7/review/144b804f-b32c-4ae6-8b72-6c69cdaafab8
Corner Slice,NY 10036,7.2,6/11/18,3:14,https://onebite.app/restaurant/corner-slice-new-york-ny-f06bf4af/review/40d65a60-94d5-4d7c-b599-21bad44b0a84
Mani In Pasta,NY 10016,6.9,6/7/18,2:34,https://onebite.app/restaurant/mani-in-pasta-new-york-ny-9091c6b9/review/dc378596-b927-4d8e-80f3-9f382cff1c43
Il Corallo Trattoria,NY 10012,7.1,6/7/18,1:14,https://onebite.app/restaurant/il-corallo-trattoria-new-york-ny-17ac3b1a/review/32f710d1-648c-41fe-a0c1-ead12801fd51
Zero Otto Nove,NY 10010,7.2,6/5/18,10:3,https://onebite.app/restaurant/zero-otto-nove-new-york-ny-2d92d6fa/review/d35c0078-90fb-403a-b49d-0735a3717d24
BD PIZZA,NY 10002,0.0,6/1/18,11:3,https://onebite.app/restaurant/bd-pizza-new-york-ny-706c38cf/review/aa23e56c-0fe9-42ef-84f5-5d49a2649b52
La Margarita Pizzeria,NY 10002,8.0,5/31/18,1:18,https://onebite.app/restaurant/la-margarita-pizzeria-new-york-ny-5050c801/review/054af09f-1b3b-43d2-81b5-6f6eb2dc7790
Stanton Street Pizza,NY 10002,2.4,5/30/18,9:00,https://onebite.app/restaurant/stanton-street-pizza-new-york-ny-b6ee2283/review/bbdd1097-73dc-4500-91dd-213e8dc166b4
Melani Pizzeria,NY 10002,6.8,5/29/18,9:00,https://onebite.app/restaurant/melani-pizzeria-new-york-ny-5b155e5e/review/4d029ed2-0e76-480b-ab58-a6ceefac1253
Frank's Trattoria,NY 10010,7.8,5/23/18,7:16,https://onebite.app/restaurant/franks-trattoria-new-york-ny-8ef8ab5b/review/edf30e86-92bb-437f-a42f-d5022aa95c03
Little Vincent's Pizza,NY 11743,6.8,5/22/18,6:11,https://onebite.app/restaurant/little-vincents-pizza-huntington-ny-88d7b2f3/review/57b49f18-2b95-40a9-ae29-92d4a6b30660
Louie's Pizza,MA 01801,7.5,5/18/18,5:00,https://onebite.app/restaurant/louies-pizza-woburn-ma-ad69b55c/review/1f35ca71-8f64-4504-95b9-79b79af2629e
Rinas Pizzeria & Cafe,MA 02113,6.7,5/16/18,7:11,https://onebite.app/restaurant/rinas-pizzeria-and-cafe-boston-ma-2aafb668/review/2a1f5979-dabd-45cb-8fcb-e3a8e5b13fe1
Galleria Umberto,MA 02113,6.6,5/15/18,10:0,https://onebite.app/restaurant/galleria-umberto-boston-ma-3bdbeb0c/review/05d3f0ca-36b9-4f09-8649-6ae67d0470b1
Ducali Pizzeria & Bar,MA 02114,7.7,5/14/18,4:00,https://onebite.app/restaurant/ducali-pizzeria-and-bar-boston-ma-5d2f3ea7/review/23aef715-d442-4af2-8769-a1fd02f576a7
Lions & Tigers & Squares Detroit Pizza,NY 10011,7.1,5/11/18,6:00,https://onebite.app/restaurant/lions-and-tigers-and-squares-detroit-pizza-new-york-ny-b9792eef/review/de0ecaf7-ffc7-4a5e-9abd-8babddf02ec7
Famous Amadeus Pizza,NY 10001,6.7,5/10/18,6:00,https://onebite.app/restaurant/famous-amadeus-pizza-new-york-ny-5255f079/review/0640b38e-4c54-450c-ac10-d011a5c59cb9
Follia NYC,NY 10003,7.2,5/8/18,6:00,https://onebite.app/restaurant/follia-nyc-new-york-ny-3a5335d6/review/ebc3fb65-3cc9-4763-ba3d-5ce94b82dafa
L'industrie Pizzeria,NY 11211,7.9,5/7/18,8:00,https://onebite.app/restaurant/lindustrie-pizzeria-brooklyn-ny-d1523480/review/3bfe2f14-1199-4d94-89f6-a0674459bf26
Zia Maria - Chelsea,NY 10011,7.1,5/2/18,6:00,https://onebite.app/restaurant/zia-maria-chelsea-new-york-ny-c18758ec/review/69266db5-fea7-4819-bd98-24e21787a215
Joe & Pat's Pizzeria,NY 10009,8.4,5/1/18,2:00,https://onebite.app/restaurant/joe-and-pats-pizzeria-new-york-ny-f4cf32a9/review/5c8c39e3-fa8f-4dde-921d-cff395ebcf94
Emmett's,NY 10012,7.8,4/27/18,6:00,https://onebite.app/restaurant/emmetts-new-york-ny-2632c691/review/bb2c6550-8216-4439-852b-032c0c4077b7
The Original Goodfella's Brick Oven Pizza,NY 10305,6.8,4/24/18,6:00,https://onebite.app/restaurant/the-original-goodfellas-brick-oven-pizza-staten-island-ny-0cf3c86a/review/5de8fb78-b242-4cd8-85a2-92f3ab7ccfe8
Lee's Tavern,NY 10305,7.9,4/23/18,6:00,https://onebite.app/restaurant/lees-tavern-staten-island-ny-fb94c628/review/8e2e7bea-a03b-442c-9e42-c4f5901ea99b
Pomodoro Pizza,NY 10006,4.2,4/19/18,6:00,https://onebite.app/restaurant/pomodoro-pizza-new-york-ny-0c888d6f/review/021e15b9-ecf2-46a7-9a13-3fc768b46582
Benny Tudino's Pizzeria,NJ 07030,6.8,4/18/18,4:00,https://onebite.app/restaurant/benny-tudinos-pizzeria-hoboken-nj-e3851c02/review/1e24149e-d60e-4df6-9370-613bdfab8ebc
Napoli's Pizza,NJ 07030,7.4,4/17/18,6:00,https://onebite.app/restaurant/napolis-pizza-hoboken-nj-d9d9c71e/review/2a1a2f6c-7082-4aac-be9b-f3cbec251218
Hawthorne's NY Pizza & Bar,NC 28204,6.4,4/13/18,6:00,https://onebite.app/restaurant/hawthornes-ny-pizza-and-bar-charlotte-nc-ab5a8cc1/review/021f9b0e-fcd5-41df-bc23-6a4e137a4bad
42nd Street Pizza,NY 10036,5.4,4/11/18,6:00,https://onebite.app/restaurant/42nd-street-pizza-new-york-ny-2d426ae4/review/a575a5a5-b13e-4d9e-89de-cb287352f64d
Best Pizza,NY 11211,9.1,4/10/18,2:00,https://onebite.app/restaurant/best-pizza-brooklyn-ny-a14176ab/review/e509335b-3e9a-426e-8b7b-96051b123e77
Pizza Rollio,NY 10011,6.6,4/9/18,6:00,https://onebite.app/restaurant/pizza-rollio-new-york-ny-d5d63e73/review/ac4b6f98-43f2-4dcc-b813-28754ebfca28
Ralph's Pizzeria,NJ 07110,8.9,4/6/18,6:00,https://onebite.app/restaurant/ralphs-pizzeria-nutley-nj-2eaa739b/review/bb12e362-44e5-46a2-9274-46e269ec8bd1
Posto,NY 10003,6.8,4/6/18,12:0,https://onebite.app/restaurant/posto-new-york-ny-0b7e3d21/review/b0041258-2bf9-41bd-8032-814b7733149c
Bricco Ristorante Italiano,NY 10019,6.8,4/2/18,6:00,https://onebite.app/restaurant/bricco-ristorante-italiano-new-york-ny-81c7b239/review/f097b95c-ad4d-48aa-ae3f-1494cd99c741
Julian's Italian Pizzeria & Kitchen,TX 78209,7.9,4/1/18,2:00,https://onebite.app/restaurant/julians-italian-pizzeria-and-kitchen-san-antonio-tx-28217633/review/4be3756a-8d3d-4145-88c3-92776dd1b67f
Big Lou's Pizza,TX 78222,4.8,3/31/18,4:00,https://onebite.app/restaurant/big-lous-pizza-san-antonio-tx-c927191c/review/cfe6248e-106d-412d-ab30-c51dadd708ec
Pizzarita's,TX 78205,5.5,3/30/18,6:00,https://onebite.app/restaurant/pizzaritas-san-antonio-tx-67e86480/review/7c905011-47d1-48e6-a44c-e1f35677e9e4
Martina Pizzeria,NY 10003,7.9,3/29/18,6:00,https://onebite.app/restaurant/martina-pizzeria-new-york-ny-a595d5ea/review/5287c23a-8741-4a16-8065-e03a9aa21bff
Patzeria Perfect Pizza,NY 10036,5.0,3/27/18,6:00,https://onebite.app/restaurant/patzeria-perfect-pizza-new-york-ny-5ed6d46c/review/36c4ab04-2e9f-4128-88e9-52087941cb58
L'Amico NYC,NY 10001,7.2,3/26/18,6:00,https://onebite.app/restaurant/lamico-nyc-new-york-ny-f4416d96/review/ff8446f5-2b97-489b-803d-89386eac2509
Bonanno's New York Pizzeria,NV 89109,3.2,3/24/18,2:00,https://onebite.app/restaurant/bonannos-new-york-pizzeria-las-vegas-nv-f24736a3/review/4644150e-4b4a-44c1-aa5a-3cb7185a95c2
Bonanno's New York Pizzeria,NV 89109,3.2,3/24/18,4:00,https://onebite.app/restaurant/bonannos-new-york-pizzeria-las-vegas-nv-cdbb4e28/review/de011df5-4fec-4f66-a849-15f4c0e968be
Il Mattone West Village,NY 10014,7.9,3/23/18,6:00,https://onebite.app/restaurant/il-mattone-west-village-new-york-ny-5c362d5f/review/0dcb0336-b4f8-4de2-957f-e7980a2fc004
La Pizza Fresca Ristorante,NY 10003,7.1,3/20/18,6:00,https://onebite.app/restaurant/la-pizza-fresca-ristorante-new-york-ny-69f5d73c/review/a676f0f8-a4fd-44a9-a4d4-26fbbb62523b
Massoni,NY 10016,6.8,3/19/18,2:00,https://onebite.app/restaurant/massoni-new-york-ny-f4479412/review/3eaf7830-ba88-4e5a-af07-8c8d4da997d9
Bravo Pizza,NY 10001,8.3,3/18/18,4:00,https://onebite.app/restaurant/bravo-pizza-new-york-ny-cb19010d/review/d6a1cbdd-9cbc-4b12-a844-c7fb9e47461a
Ovest Pizzoteca by Luzzo's,NY 10001,6.9,3/15/18,6:00,https://onebite.app/restaurant/ovest-pizzoteca-by-luzzos-new-york-ny-29f84787/review/a2781fe0-ca7f-44c6-a2a0-5944ffbdd2de
Full Moon Pizzeria,NY 10458,6.2,3/14/18,6:00,https://onebite.app/restaurant/full-moon-pizzeria-bronx-ny-aaa34336/review/4b6deb3a-71be-4982-856a-555e87249325
Pugsley's Pizza,NY 10458,7.7,3/13/18,2:00,https://onebite.app/restaurant/pugsleys-pizza-bronx-ny-24ada487/review/9e1f6b82-ada5-40c3-bd4b-01847da3b5d4
Williamsburg Pizza,NY 11211,8.6,3/12/18,6:00,https://onebite.app/restaurant/williamsburg-pizza-brooklyn-ny-4022eec2/review/1e582ff8-d9ef-4e47-9552-66b8855032ca
99 Cent Fresh Pizza,NY 10017,4.9,3/9/18,6:00,https://onebite.app/restaurant/99-cent-fresh-pizza-new-york-ny-3485c7a1/review/78a3f37c-950b-4796-87f5-cb7f992692a7
Evel Pie,NV 89101,5.9,3/7/18,12:0,https://onebite.app/restaurant/evel-pie-las-vegas-nv-303c8a11/review/f9ba6603-dd07-419d-9645-ff24808c41ec
Nino's 46,NY 10036,6.9,3/1/18,6:00,https://onebite.app/restaurant/ninos-46-new-york-ny-178009ff/review/b3705f11-86ce-4c74-9e6a-505e72f57287
La Gusto Pizza,NY 10001,3.2,2/26/18,6:00,https://onebite.app/restaurant/la-gusto-pizza-new-york-ny-b9af6bfe/review/06ee2780-102b-43d9-9e44-39e85913ffe0
Cheesy Pizza,NY 10025,6.1,2/23/18,6:00,https://onebite.app/restaurant/cheesy-pizza-new-york-ny-41890aa0/review/6ed29d31-2a03-4ca0-aa71-89bac4e84201
Sal & Carmine's Pizza,NY 10025,7.2,2/22/18,1:00,https://onebite.app/restaurant/sal-and-carmines-pizza-new-york-ny-93025aee/review/75885ed9-f52f-4957-9ee2-f6f1f4434160
MAMA'S TOO!,NY 10025,6.8,2/21/18,6:00,https://onebite.app/restaurant/mamas-too-new-york-ny-39eedba1/review/310ea94f-d909-4ad5-bef9-7bf56406dfa3
Bond 45,NY 10036,6.5,2/20/18,6:00,https://onebite.app/restaurant/bond-45-new-york-ny-867d0488/review/a3158f0c-6b00-4057-bbf4-e1d4c96b6e36
Casa D'amici,WV 26505,6.5,2/19/18,6:00,https://onebite.app/restaurant/casa-damici-morgantown-wv-1831e4b7/review/fd1248fc-4cac-49b5-826b-0b1a4f523f9b
Pizza Al's,WV 26505,6.4,2/16/18,6:00,https://onebite.app/restaurant/pizza-als-morgantown-wv-562d54a1/review/7215db75-4d0c-4805-b0fe-8cedcc07e28e
Colasante's Ristorante & Pub,WV 26501,6.6,2/15/18,1:00,https://onebite.app/restaurant/colasantes-ristorante-and-pub-morgantown-wv-91214390/review/b9a976e9-956f-4908-bb5c-ca46d711a8b4
Love & Dough,NY 11201,7.5,2/14/18,6:00,https://onebite.app/restaurant/love-and-dough-dumbo-ny-3b0fd8a5/review/b644bd57-c107-4c91-bbd0-07d7f909bdee
Patsy's Pizzeria,NY 10035,8.6,2/13/18,6:00,https://onebite.app/restaurant/patsys-pizzeria-new-york-ny-62c869a9/review/4d07dcee-9424-4232-8377-5c7d4d191ee6
Louie & Ernie's Pizza,NY 10461,7.8,2/12/18,1:00,https://onebite.app/restaurant/louie-and-ernies-pizza-bronx-ny-d5027bce/review/c8850840-8b8b-4ee2-9b02-a19adb7b111c
Pizza Barn,NY 10705,7.2,2/9/18,6:00,https://onebite.app/restaurant/pizza-barn-yonkers-ny-b6c2b03f/review/745cbd13-194d-4444-8b7b-05bf61e79951
Mama's Pizza,MN 55117,7.5,2/7/18,6:00,https://onebite.app/restaurant/mamas-pizza-saint-paul-mn-26a09fbd/review/42dad58b-16de-4606-b61a-558c74ed35f2
Dulono's Sports Bar,MN 55401,6.3,2/6/18,6:00,https://onebite.app/restaurant/dulonos-sports-bar-minneapolis-mn-f2e1ed5c/review/4e5809b9-7bb3-48dc-9041-66b35f560487
Cheetah Pizza,MN 55439,3.4,2/5/18,1:00,https://onebite.app/restaurant/cheetah-pizza-edina-mn-63aa8708/review/540d94a8-3ddc-4f93-9445-fd3c12f3bf0c
Fat Lorenzo's,MN 55417,4.1,2/4/18,6:00,https://onebite.app/restaurant/fat-lorenzos-minneapolis-mn-fe99595f/review/aa78b0af-5aa6-4308-a496-a0b5a2557a45
Red's Savoy Pizza,MN 55413,7.1,2/3/18,6:00,https://onebite.app/restaurant/reds-savoy-pizza-minneapolis-mn-c1e16bbb/review/e9ae9981-0232-4133-8224-29659a7d53a0
Frank From Philly & Andrea Pizza,MN 55414,6.3,2/2/18,6:00,https://onebite.app/restaurant/frank-from-philly-and-andrea-pizza-minneapolis-mn-f887974d/review/2402ecd4-0c23-49c1-a91c-543cfe654b1c
Young Joni,MN 55413,7.6,2/1/18,1:00,https://onebite.app/restaurant/young-joni-minneapolis-mn-710c7d17/review/2db2fdcd-98e3-4731-8905-76c5ba71b49a
Cossetta Alimentari,MN 55102,6.8,1/31/18,6:00,https://onebite.app/restaurant/cossetta-alimentari-saint-paul-mn-3ff8f941/review/9a6cda0e-f233-4a22-93c4-021914d57b75
Pizza Luce,MN 55401,5.3,1/30/18,6:00,https://onebite.app/restaurant/pizza-luce-minneapolis-mn-57505529/review/658c7a29-995c-4d84-a67a-654ac6e3795b
Football Pizza,MN 55414,6.8,1/29/18,6:00,https://onebite.app/restaurant/football-pizza-minneapolis-mn-b7a30eda/review/fb879720-3447-4cb8-93eb-b0ce298d2524
Star Tavern,NJ 07050,7.1,1/25/18,1:00,https://onebite.app/restaurant/star-tavern-orange-nj-99abab14/review/b603a42c-f8ff-4733-bb0c-14bdc4394686
LA Traviata Pizzeria,NY 10023,5.4,1/24/18,6:00,https://onebite.app/restaurant/la-traviata-pizzeria-new-york-ny-10fb60e4/review/161c633c-da75-4be9-ab33-d25360d26517
Percy's Pizza,NY 10012,6.1,1/23/18,6:00,https://onebite.app/restaurant/percys-pizza-new-york-ny-c086548a/review/0970383f-15db-4e63-a145-1cf503e84c02
Pizza Land,NJ 07031,7.6,1/22/18,6:00,https://onebite.app/restaurant/pizza-land-north-arlington-nj-586007a2/review/b10c93a4-4f85-4893-b494-5950d9f6d832
Little Italy Pizza,NY 10036,4.2,1/19/18,6:00,https://onebite.app/restaurant/little-italy-pizza-new-york-ny-5e44098a/review/7cf7178a-69e2-414c-a6c1-00591d3a4ee5
Re Sette,NY 10036,7.1,1/18/18,1:00,https://onebite.app/restaurant/re-sette-new-york-ny-afdb7955/review/93f4d547-3b43-4a3f-98a7-46026849ddd5
B & W Deli & Pizzeria,NY 10001,6.2,1/17/18,6:00,https://onebite.app/restaurant/b-and-w-deli-and-pizzeria-new-york-ny-10d2796f/review/e2f31d17-1396-4658-a58b-315918f7fefc
Mediterraneo Restaurant,NY 10065,5.8,1/15/18,6:00,https://onebite.app/restaurant/mediterraneo-restaurant-new-york-ny-82eb5cc6/review/0c6d7b17-86ca-40c8-9565-34586e6cfd88
La Bellezza Pizza,NY 10007,7.1,1/12/18,6:00,https://onebite.app/restaurant/la-bellezza-pizza-new-york-ny-1f7effed/review/5a2787a6-77a6-470d-ad0a-6afe57784cd3
Tre Sorelle,NY 10007,6.7,1/11/18,6:00,https://onebite.app/restaurant/tre-sorelle-new-york-ny-8f2942df/review/74931e7b-94b1-491a-a9a5-ed940c777c88
Rubby's Pizzeria,NY 10019,1.2,1/10/18,6:00,https://onebite.app/restaurant/rubbys-pizzeria-new-york-ny-bf3b2718/review/740e28d7-5a5b-41e5-94d5-4b7424e4ee0e
Justino's Pizzeria,NY 10019,3.4,1/9/18,6:00,https://onebite.app/restaurant/justinos-pizzeria-new-york-ny-43d4a700/review/ce98824a-b4bb-4e16-8d62-917c7eb6f3a8
